query,intent
지금 달걀 냉장고에 몇개나 남아있냐?.,0
지금 달걀 냉장고에 몇개나 남아있어요?.,0
지금 달걀 냉장고에 몇개나 남아있나요?.,0
지금 달걀 냉장고에 몇개나 남아있습니까?.,0
지금 달걀 냉장고에 몇개나 남아있습니까요?.,0
현재 달걀 냉장고에 있어?.,0
현재 달걀 냉장고에 있냐?.,0
현재 달걀 냉장고에 있나?.,0
현재 달걀 냉장고에 있어요?.,0
현재 달걀 냉장고에 있나요?.,0
현재 달걀 냉장고에 있습니까?.,0
현재 달걀 냉장고에 있습니까요?.,0
현재 달걀 냉장고에  몇개?.,0
현재 달걀 냉장고에 몇개 있어?.,0
현재 달걀 냉장고에 몇개 있냐?.,0
현재 달걀 냉장고에 몇개 있나?.,0
현재 달걀 냉장고에 몇개 있어요?.,0
현재 달걀 냉장고에 몇개 있나요?.,0
현재 달걀 냉장고에 몇개 있습니까?.,0
현재 달걀 냉장고에 몇개 있습니까요?.,0
현재 달걀 냉장고에 몇개나 있어?.,0
현재 달걀 냉장고에 몇개나 있냐?.,0
현재 달걀 냉장고에 몇개나 있나?.,0
현재 달걀 냉장고에 몇개나 있어요?.,0
현재 달걀 냉장고에 몇개나 있나요?.,0
현재 달걀 냉장고에 몇개나 있습니까?.,0
현재 달걀 냉장고에 몇개나 있습니까요?.,0
현재 달걀 냉장고에 남아있어?.,0
현재 달걀 냉장고에 남아있냐?.,0
현재 달걀 냉장고에 남아있나?.,0
현재 달걀 냉장고에 남아있어요?.,0
현재 달걀 냉장고에 남아있나요?.,0
현재 달걀 냉장고에 남아있습니까?.,0
현재 달걀 냉장고에 남아있습니까요?.,0
현재 달걀 냉장고에  몇개 남아?.,0
현재 달걀 냉장고에 몇개 남아있어?.,0
현재 달걀 냉장고에 몇개 남아있냐?.,0
현재 달걀 냉장고에 몇개 남아있나?.,0
현재 달걀 냉장고에 몇개 남아있어요?.,0
현재 달걀 냉장고에 몇개 남아있나요?.,0
현재 달걀 냉장고에 몇개 남아있습니까?.,0
현재 달걀 냉장고에 몇개 남아있습니까요?.,0
현재 달걀 냉장고에 몇개나 남아있어?.,0
현재 달걀 냉장고에 몇개나 남아있냐?.,0
현재 달걀 냉장고에 몇개나 남아있어요?.,0
현재 달걀 냉장고에 몇개나 남아있나요?.,0
현재 달걀 냉장고에 몇개나 남아있습니까?.,0
현재 달걀 냉장고에 몇개나 남아있습니까요?.,0
달걀 냉장고 안에 있어?.,0
달걀 냉장고 안에 있냐?.,0
달걀 냉장고 안에 있나?.,0
달걀 냉장고 안에 있어요?.,0
달걀 냉장고 안에 있나요?.,0
달걀 냉장고 안에 있습니까?.,0
달걀 냉장고 안에 있습니까요?.,0
달걀 냉장고 안에  몇개?.,0
달걀 냉장고 안에 몇개 있어?.,0
달걀 냉장고 안에 몇개 있냐?.,0
달걀 냉장고 안에 몇개 있나?.,0
달걀 냉장고 안에 몇개 있어요?.,0
달걀 냉장고 안에 몇개 있나요?.,0
달걀 냉장고 안에 몇개 있습니까?.,0
달걀 냉장고 안에 몇개 있습니까요?.,0
달걀 냉장고 안에 몇개나 있어?.,0
달걀 냉장고 안에 몇개나 있냐?.,0
달걀 냉장고 안에 몇개나 있나?.,0
달걀 냉장고 안에 몇개나 있어요?.,0
달걀 냉장고 안에 몇개나 있나요?.,0
달걀 냉장고 안에 몇개나 있습니까?.,0
달걀 냉장고 안에 몇개나 있습니까요?.,0
달걀 냉장고 안에 남아있어?.,0
달걀 냉장고 안에 남아있냐?.,0
달걀 냉장고 안에 남아있나?.,0
달걀 냉장고 안에 남아있어요?.,0
달걀 냉장고 안에 남아있나요?.,0
달걀 냉장고 안에 남아있습니까?.,0
달걀 냉장고 안에 남아있습니까요?.,0
달걀 냉장고 안에  몇개 남아?.,0
달걀 냉장고 안에 몇개 남아있어?.,0
달걀 냉장고 안에 몇개 남아있냐?.,0
달걀 냉장고 안에 몇개 남아있나?.,0
달걀 냉장고 안에 몇개 남아있어요?.,0
달걀 냉장고 안에 몇개 남아있나요?.,0
달걀 냉장고 안에 몇개 남아있습니까?.,0
달걀 냉장고 안에 몇개 남아있습니까요?.,0
달걀 냉장고 안에 몇개나 남아있어?.,0
달걀 냉장고 안에 몇개나 남아있냐?.,0
달걀 냉장고 안에 몇개나 남아있어요?.,0
달걀 냉장고 안에 몇개나 남아있나요?.,0
달걀 냉장고 안에 몇개나 남아있습니까?.,0
달걀 냉장고 안에 몇개나 남아있습니까요?.,0
지금 달걀 냉장고 안에 있어?.,0
지금 달걀 냉장고 안에 있냐?.,0
지금 달걀 냉장고 안에 있나?.,0
지금 달걀 냉장고 안에 있어요?.,0
지금 달걀 냉장고 안에 있나요?.,0
지금 달걀 냉장고 안에 있습니까?.,0
지금 달걀 냉장고 안에 있습니까요?.,0
지금 달걀 냉장고 안에  몇개?.,0
지금 달걀 냉장고 안에 몇개 있어?.,0
지금 달걀 냉장고 안에 몇개 있냐?.,0
지금 달걀 냉장고 안에 몇개 있나?.,0
지금 달걀 냉장고 안에 몇개 있어요?.,0
지금 달걀 냉장고 안에 몇개 있나요?.,0
지금 달걀 냉장고 안에 몇개 있습니까?.,0
지금 달걀 냉장고 안에 몇개 있습니까요?.,0
지금 달걀 냉장고 안에 몇개나 있어?.,0
지금 달걀 냉장고 안에 몇개나 있냐?.,0
지금 달걀 냉장고 안에 몇개나 있나?.,0
지금 달걀 냉장고 안에 몇개나 있어요?.,0
지금 달걀 냉장고 안에 몇개나 있나요?.,0
지금 달걀 냉장고 안에 몇개나 있습니까?.,0
지금 달걀 냉장고 안에 몇개나 있습니까요?.,0
지금 달걀 냉장고 안에 남아있어?.,0
지금 달걀 냉장고 안에 남아있냐?.,0
지금 달걀 냉장고 안에 남아있나?.,0
지금 달걀 냉장고 안에 남아있어요?.,0
지금 달걀 냉장고 안에 남아있나요?.,0
지금 달걀 냉장고 안에 남아있습니까?.,0
지금 달걀 냉장고 안에 남아있습니까요?.,0
지금 달걀 냉장고 안에  몇개 남아?.,0
지금 달걀 냉장고 안에 몇개 남아있어?.,0
지금 달걀 냉장고 안에 몇개 남아있냐?.,0
지금 달걀 냉장고 안에 몇개 남아있나?.,0
지금 달걀 냉장고 안에 몇개 남아있어요?.,0
지금 달걀 냉장고 안에 몇개 남아있나요?.,0
지금 달걀 냉장고 안에 몇개 남아있습니까?.,0
지금 달걀 냉장고 안에 몇개 남아있습니까요?.,0
지금 달걀 냉장고 안에 몇개나 남아있어?.,0
지금 달걀 냉장고 안에 몇개나 남아있냐?.,0
지금 달걀 냉장고 안에 몇개나 남아있어요?.,0
지금 달걀 냉장고 안에 몇개나 남아있나요?.,0
지금 달걀 냉장고 안에 몇개나 남아있습니까?.,0
지금 달걀 냉장고 안에 몇개나 남아있습니까요?.,0
현재 달걀 냉장고 안에 있어?.,0
현재 달걀 냉장고 안에 있냐?.,0
현재 달걀 냉장고 안에 있나?.,0
현재 달걀 냉장고 안에 있어요?.,0
현재 달걀 냉장고 안에 있나요?.,0
현재 달걀 냉장고 안에 있습니까?.,0
현재 달걀 냉장고 안에 있습니까요?.,0
현재 달걀 냉장고 안에  몇개?.,0
현재 달걀 냉장고 안에 몇개 있어?.,0
현재 달걀 냉장고 안에 몇개 있냐?.,0
현재 달걀 냉장고 안에 몇개 있나?.,0
현재 달걀 냉장고 안에 몇개 있어요?.,0
현재 달걀 냉장고 안에 몇개 있나요?.,0
현재 달걀 냉장고 안에 몇개 있습니까?.,0
현재 달걀 냉장고 안에 몇개 있습니까요?.,0
현재 달걀 냉장고 안에 몇개나 있어?.,0
현재 달걀 냉장고 안에 몇개나 있냐?.,0
현재 달걀 냉장고 안에 몇개나 있나?.,0
현재 달걀 냉장고 안에 몇개나 있어요?.,0
현재 달걀 냉장고 안에 몇개나 있나요?.,0
현재 달걀 냉장고 안에 몇개나 있습니까?.,0
현재 달걀 냉장고 안에 몇개나 있습니까요?.,0
현재 달걀 냉장고 안에 남아있어?.,0
현재 달걀 냉장고 안에 남아있냐?.,0
현재 달걀 냉장고 안에 남아있나?.,0
현재 달걀 냉장고 안에 남아있어요?.,0
현재 달걀 냉장고 안에 남아있나요?.,0
현재 달걀 냉장고 안에 남아있습니까?.,0
현재 달걀 냉장고 안에 남아있습니까요?.,0
현재 달걀 냉장고 안에  몇개 남아?.,0
현재 달걀 냉장고 안에 몇개 남아있어?.,0
현재 달걀 냉장고 안에 몇개 남아있냐?.,0
현재 달걀 냉장고 안에 몇개 남아있나?.,0
현재 달걀 냉장고 안에 몇개 남아있어요?.,0
현재 달걀 냉장고 안에 몇개 남아있나요?.,0
현재 달걀 냉장고 안에 몇개 남아있습니까?.,0
현재 달걀 냉장고 안에 몇개 남아있습니까요?.,0
현재 달걀 냉장고 안에 몇개나 남아있어?.,0
현재 달걀 냉장고 안에 몇개나 남아있냐?.,0
현재 달걀 냉장고 안에 몇개나 남아있어요?.,0
현재 달걀 냉장고 안에 몇개나 남아있나요?.,0
현재 달걀 냉장고 안에 몇개나 남아있습니까?.,0
현재 달걀 냉장고 안에 몇개나 남아있습니까요?.,0
달걀 냉장고 속에 있어?.,0
달걀 냉장고 속에 있냐?.,0
달걀 냉장고 속에 있나?.,0
달걀 냉장고 속에 있어요?.,0
달걀 냉장고 속에 있나요?.,0
달걀 냉장고 속에 있습니까?.,0
달걀 냉장고 속에 있습니까요?.,0
달걀 냉장고 속에  몇개?.,0
달걀 냉장고 속에 몇개 있어?.,0
달걀 냉장고 속에 몇개 있냐?.,0
달걀 냉장고 속에 몇개 있나?.,0
달걀 냉장고 속에 몇개 있어요?.,0
달걀 냉장고 속에 몇개 있나요?.,0
달걀 냉장고 속에 몇개 있습니까?.,0
달걀 냉장고 속에 몇개 있습니까요?.,0
달걀 냉장고 속에 몇개나 있어?.,0
달걀 냉장고 속에 몇개나 있냐?.,0
달걀 냉장고 속에 몇개나 있나?.,0
달걀 냉장고 속에 몇개나 있어요?.,0
달걀 냉장고 속에 몇개나 있나요?.,0
달걀 냉장고 속에 몇개나 있습니까?.,0
달걀 냉장고 속에 몇개나 있습니까요?.,0
달걀 냉장고 속에 남아있어?.,0
달걀 냉장고 속에 남아있냐?.,0
달걀 냉장고 속에 남아있나?.,0
달걀 냉장고 속에 남아있어요?.,0
달걀 냉장고 속에 남아있나요?.,0
달걀 냉장고 속에 남아있습니까?.,0
달걀 냉장고 속에 남아있습니까요?.,0
달걀 냉장고 속에  몇개 남아?.,0
달걀 냉장고 속에 몇개 남아있어?.,0
달걀 냉장고 속에 몇개 남아있냐?.,0
달걀 냉장고 속에 몇개 남아있나?.,0
달걀 냉장고 속에 몇개 남아있어요?.,0
달걀 냉장고 속에 몇개 남아있나요?.,0
달걀 냉장고 속에 몇개 남아있습니까?.,0
달걀 냉장고 속에 몇개 남아있습니까요?.,0
달걀 냉장고 속에 몇개나 남아있어?.,0
달걀 냉장고 속에 몇개나 남아있냐?.,0
달걀 냉장고 속에 몇개나 남아있어요?.,0
달걀 냉장고 속에 몇개나 남아있나요?.,0
달걀 냉장고 속에 몇개나 남아있습니까?.,0
달걀 냉장고 속에 몇개나 남아있습니까요?.,0
지금 달걀 냉장고 속에 있어?.,0
지금 달걀 냉장고 속에 있냐?.,0
지금 달걀 냉장고 속에 있나?.,0
지금 달걀 냉장고 속에 있어요?.,0
지금 달걀 냉장고 속에 있나요?.,0
지금 달걀 냉장고 속에 있습니까?.,0
지금 달걀 냉장고 속에 있습니까요?.,0
지금 달걀 냉장고 속에  몇개?.,0
지금 달걀 냉장고 속에 몇개 있어?.,0
지금 달걀 냉장고 속에 몇개 있냐?.,0
지금 달걀 냉장고 속에 몇개 있나?.,0
지금 달걀 냉장고 속에 몇개 있어요?.,0
지금 달걀 냉장고 속에 몇개 있나요?.,0
지금 달걀 냉장고 속에 몇개 있습니까?.,0
지금 달걀 냉장고 속에 몇개 있습니까요?.,0
지금 달걀 냉장고 속에 몇개나 있어?.,0
지금 달걀 냉장고 속에 몇개나 있냐?.,0
지금 달걀 냉장고 속에 몇개나 있나?.,0
지금 달걀 냉장고 속에 몇개나 있어요?.,0
지금 달걀 냉장고 속에 몇개나 있나요?.,0
지금 달걀 냉장고 속에 몇개나 있습니까?.,0
지금 달걀 냉장고 속에 몇개나 있습니까요?.,0
지금 달걀 냉장고 속에 남아있어?.,0
지금 달걀 냉장고 속에 남아있냐?.,0
지금 달걀 냉장고 속에 남아있나?.,0
지금 달걀 냉장고 속에 남아있어요?.,0
지금 달걀 냉장고 속에 남아있나요?.,0
지금 달걀 냉장고 속에 남아있습니까?.,0
지금 달걀 냉장고 속에 남아있습니까요?.,0
지금 달걀 냉장고 속에  몇개 남아?.,0
지금 달걀 냉장고 속에 몇개 남아있어?.,0
지금 달걀 냉장고 속에 몇개 남아있냐?.,0
지금 달걀 냉장고 속에 몇개 남아있나?.,0
지금 달걀 냉장고 속에 몇개 남아있어요?.,0
지금 달걀 냉장고 속에 몇개 남아있나요?.,0
지금 달걀 냉장고 속에 몇개 남아있습니까?.,0
지금 달걀 냉장고 속에 몇개 남아있습니까요?.,0
지금 달걀 냉장고 속에 몇개나 남아있어?.,0
지금 달걀 냉장고 속에 몇개나 남아있냐?.,0
지금 달걀 냉장고 속에 몇개나 남아있어요?.,0
지금 달걀 냉장고 속에 몇개나 남아있나요?.,0
지금 달걀 냉장고 속에 몇개나 남아있습니까?.,0
지금 달걀 냉장고 속에 몇개나 남아있습니까요?.,0
현재 달걀 냉장고 속에 있어?.,0
현재 달걀 냉장고 속에 있냐?.,0
현재 달걀 냉장고 속에 있나?.,0
현재 달걀 냉장고 속에 있어요?.,0
현재 달걀 냉장고 속에 있나요?.,0
현재 달걀 냉장고 속에 있습니까?.,0
현재 달걀 냉장고 속에 있습니까요?.,0
현재 달걀 냉장고 속에  몇개?.,0
현재 달걀 냉장고 속에 몇개 있어?.,0
현재 달걀 냉장고 속에 몇개 있냐?.,0
현재 달걀 냉장고 속에 몇개 있나?.,0
현재 달걀 냉장고 속에 몇개 있어요?.,0
현재 달걀 냉장고 속에 몇개 있나요?.,0
현재 달걀 냉장고 속에 몇개 있습니까?.,0
현재 달걀 냉장고 속에 몇개 있습니까요?.,0
현재 달걀 냉장고 속에 몇개나 있어?.,0
현재 달걀 냉장고 속에 몇개나 있냐?.,0
현재 달걀 냉장고 속에 몇개나 있나?.,0
현재 달걀 냉장고 속에 몇개나 있어요?.,0
현재 달걀 냉장고 속에 몇개나 있나요?.,0
현재 달걀 냉장고 속에 몇개나 있습니까?.,0
현재 달걀 냉장고 속에 몇개나 있습니까요?.,0
현재 달걀 냉장고 속에 남아있어?.,0
현재 달걀 냉장고 속에 남아있냐?.,0
현재 달걀 냉장고 속에 남아있나?.,0
현재 달걀 냉장고 속에 남아있어요?.,0
현재 달걀 냉장고 속에 남아있나요?.,0
현재 달걀 냉장고 속에 남아있습니까?.,0
현재 달걀 냉장고 속에 남아있습니까요?.,0
현재 달걀 냉장고 속에  몇개 남아?.,0
현재 달걀 냉장고 속에 몇개 남아있어?.,0
현재 달걀 냉장고 속에 몇개 남아있냐?.,0
현재 달걀 냉장고 속에 몇개 남아있나?.,0
현재 달걀 냉장고 속에 몇개 남아있어요?.,0
현재 달걀 냉장고 속에 몇개 남아있나요?.,0
현재 달걀 냉장고 속에 몇개 남아있습니까?.,0
현재 달걀 냉장고 속에 몇개 남아있습니까요?.,0
현재 달걀 냉장고 속에 몇개나 남아있어?.,0
현재 달걀 냉장고 속에 몇개나 남아있냐?.,0
현재 달걀 냉장고 속에 몇개나 남아있어요?.,0
현재 달걀 냉장고 속에 몇개나 남아있나요?.,0
현재 달걀 냉장고 속에 몇개나 남아있습니까?.,0
현재 달걀 냉장고 속에 몇개나 남아있습니까요?.,0
레몬 있어?.,1
레몬 있냐?.,1
레몬 있나?.,1
레몬 있어요?.,1
레몬 있나요?.,1
레몬 있습니까?.,1
레몬 있습니까요?.,1
레몬  몇개?.,1
레몬 몇개 있어?.,1
레몬 몇개 있냐?.,1
레몬 몇개 있나?.,1
레몬 몇개 있어요?.,1
레몬 몇개 있나요?.,1
레몬 몇개 있습니까?.,1
레몬 몇개 있습니까요?.,1
레몬 몇개나 있어?.,1
레몬 몇개나 있냐?.,1
레몬 몇개나 있나?.,1
레몬 몇개나 있어요?.,1
레몬 몇개나 있나요?.,1
레몬 몇개나 있습니까?.,1
레몬 몇개나 있습니까요?.,1
레몬 남아있어?.,1
레몬 남아있냐?.,1
레몬 남아있나?.,1
레몬 남아있어요?.,1
레몬 남아있나요?.,1
레몬 남아있습니까?.,1
레몬 남아있습니까요?.,1
레몬  몇개 남아?.,1
레몬 몇개 남아있어?.,1
레몬 몇개 남아있냐?.,1
레몬 몇개 남아있나?.,1
레몬 몇개 남아있어요?.,1
레몬 몇개 남아있나요?.,1
레몬 몇개 남아있습니까?.,1
레몬 몇개 남아있습니까요?.,1
레몬 몇개나 남아있어?.,1
레몬 몇개나 남아있냐?.,1
레몬 몇개나 남아있어요?.,1
레몬 몇개나 남아있나요?.,1
레몬 몇개나 남아있습니까?.,1
레몬 몇개나 남아있습니까요?.,1
지금 레몬 있어?.,1
지금 레몬 있냐?.,1
지금 레몬 있나?.,1
지금 레몬 있어요?.,1
지금 레몬 있나요?.,1
지금 레몬 있습니까?.,1
지금 레몬 있습니까요?.,1
지금 레몬  몇개?.,1
지금 레몬 몇개 있어?.,1
지금 레몬 몇개 있냐?.,1
지금 레몬 몇개 있나?.,1
지금 레몬 몇개 있어요?.,1
지금 레몬 몇개 있나요?.,1
지금 레몬 몇개 있습니까?.,1
지금 레몬 몇개 있습니까요?.,1
지금 레몬 몇개나 있어?.,1
지금 레몬 몇개나 있냐?.,1
지금 레몬 몇개나 있나?.,1
지금 레몬 몇개나 있어요?.,1
지금 레몬 몇개나 있나요?.,1
지금 레몬 몇개나 있습니까?.,1
지금 레몬 몇개나 있습니까요?.,1
지금 레몬 남아있어?.,1
지금 레몬 남아있냐?.,1
지금 레몬 남아있나?.,1
지금 레몬 남아있어요?.,1
지금 레몬 남아있나요?.,1
지금 레몬 남아있습니까?.,1
지금 레몬 남아있습니까요?.,1
지금 레몬  몇개 남아?.,1
